Date,Open,High,Low,Close,Volume,Adj Close
01/04/2008,35.5,40.900002,29.450001,31.980001,14569100,4.568572
01/05/2008,31.67,34.349998,29.559999,30.360001,11396800,4.337143
02/06/2008,30.34,34,26.040001,26.07,7751600,3.724286
01/07/2008,26.799999,31.370001,26.389999,30.889999,13460300,4.412857
01/08/2008,30.550001,32.57,28.84,30.840002,9025000,4.405715
02/09/2008,31.169998,33.970001,27.469999,30.879999,9702300,4.411428
01/10/2008,30.33,30.999998,17.900002,24.759998,11223000,3.537143
03/11/2008,24.52,24.810001,18.23,22.98,7704600,3.282857
01/12/2008,22.200001,30.360001,21.789999,29.889999,7972600,4.27
02/01/2009,29.52,37.900002,28.780001,36.139999,13970500,5.162857
02/02/2009,35.559998,38.830002,34.809998,36.239998,15356800,5.177143
02/03/2009,35.399998,44.419998,34.010002,42.920002,15745100,6.131429
01/04/2009,42.780003,50.239998,42.079998,45.309998,15903000,6.472857
01/05/2009,45.25,45.830002,36.25,39.420002,13745400,5.631429
01/06/2009,39.990002,42.809998,37.049999,41.34,13016300,5.905715
01/07/2009,41.580002,47.689999,37.93,43.940002,12337400,6.277143
03/08/2009,44.349998,46.669998,42.510002,43.630001,7512200,6.232857
01/09/2009,43.190002,48.199997,39.27,46.169998,9288900,6.595714
01/10/2009,45.75,57.5,44.299999,53.449997,10477100,7.635714
02/11/2009,53.18,61.650002,52.599998,58.630001,8777800,8.375714
01/12/2009,57.510002,59.799999,53,55.09,8292700,7.87
04/01/2010,55.52,64.57,48.52,62.250004,18353300,8.892858
01/02/2010,61.809998,67.299995,59.280003,66.050003,11768800,9.435715
01/03/2010,66.020004,75.650002,65.620003,73.739998,8536300,10.534286
01/04/2010,73.620003,109.699997,73.620003,98.900002,23578000,14.128572
03/05/2010,99.959999,119.5,90,111.150002,28101300,15.878572
01/06/2010,109.259995,127.960007,104.790001,108.649994,24346300,15.521428
01/07/2010,108.800003,123.999992,95.330002,102.549995,27227600,14.65
02/08/2010,104.019997,140.899994,98.729996,125.520004,40338100,17.931429
01/09/2010,130.87001,174.399994,129.110001,162.160004,44050900,23.165714
01/10/2010,160.600006,184.73999,147.349991,173.569992,43569100,24.795713
01/11/2010,173.949997,206.799988,163.570007,205.899994,39656400,29.414286
01/12/2010,207.820007,209.23999,175.529999,175.699997,46042400,25.1
03/01/2011,175,218,173.5,214.080002,40122800,30.582857
01/02/2011,214.630005,247.549988,203,206.669998,40921400,29.524286
01/03/2011,206.200012,242.169998,188.889999,237.779999,44051000,33.968571
01/04/2011,240.999985,254.97998,224.410004,232.669998,40269600,33.238571
02/05/2011,238.220001,270.799988,225.300003,270.799988,33897400,38.685715
01/06/2011,269.470001,277.700012,240.119995,262.690002,28701900,37.527142
01/07/2011,262.059998,304.789978,251.459991,265.990021,37003900,37.998573
01/08/2011,268.540009,269.5,203.349991,235.009995,29051300,33.572857
01/09/2011,234.529984,238.500015,107.629997,113.270004,83641400,16.181429
03/10/2011,115.140007,128.5,74.25,82.080002,82416000,11.725715
01/11/2011,80.110001,93.839996,62.369999,64.529999,55323500,9.218572
01/12/2011,64.419998,77.589996,64,69.289993,41135400,9.898571
03/01/2012,70.279999,129.479996,70.130005,120.199997,95679800,17.171429
01/02/2012,121.410004,133.429993,106.639999,110.729996,52012100,15.818571
01/03/2012,109.099998,123.479996,102.529999,115.040001,38360500,16.434286
02/04/2012,114.799995,114.799995,79.760002,80.139999,44746600,11.448571
01/05/2012,80.290001,82.979996,62.369999,63.439995,38302900,9.062857
01/06/2012,60.950001,70.479996,60.700001,68.489998,24733400,9.784286
02/07/2012,68.769997,86.650002,56.140003,56.849998,47874500,8.121428
01/08/2012,57.43,66.649994,52.810001,59.719997,27416000,8.531428
04/09/2012,58,61.419998,53.049999,54.440002,34477000,7.777143
01/10/2012,54.600002,84.950005,54.34,79.239998,58172500,11.32
01/11/2012,77.849998,84.559998,74.5,81.709999,24429200,11.672857
03/12/2012,81.849998,97.800003,74.5,92.590004,30815700,13.227143
02/01/2013,95.210007,177.25,90.690002,165.240005,48929000,23.605715
01/02/2013,170,197.619995,162.779999,188.080002,41571800,26.868572
01/03/2013,187.110001,197.059998,176.160004,189.279999,26999800,27.040001
01/04/2013,190.950012,224.300003,159,216.070007,39982100,30.867144
01/05/2013,215.919998,248.849991,204.019989,226.250015,25554700,32.32143
03/06/2013,227.050003,235.880005,205.75,211.089996,21610800,30.155714
01/07/2013,213.619995,270.309998,212,244.47998,25274600,34.925713
01/08/2013,246.540009,290.230011,241.380005,283.910004,19635800,40.558571
03/09/2013,287.429993,320.390015,284.550018,309.209991,19969300,44.172855
01/10/2013,314.77002,389.159973,282.800018,322.480011,37345400,46.068573
01/11/2013,328.830017,367.800018,325.149994,365.799988,17597300,52.257141
02/12/2013,364.880005,383.959991,352,368.170013,15420200,52.595715
02/01/2014,366.809998,412.400024,319.070007,409.330017,29716300,58.475716
03/02/2014,411.899994,457.790039,397.01001,445.630005,17533400,63.66143
03/03/2014,441.190002,458,349.880005,352.029999,19017400,50.290001
01/04/2014,351.75,380.880005,299.5,322.040009,32010600,46.005714
01/05/2014,324.050018,421.740021,314.360016,417.829987,26337400,59.689999
02/06/2014,419.47998,450.819977,412.5,440.599976,17297500,62.942856
01/07/2014,456.22998,475.869995,418.519989,422.720001,20166300,60.388573
01/08/2014,421.759979,485.300018,412.51001,477.639984,13529100,68.234283
02/09/2014,478.499969,489.290039,438.880005,451.179993,13372300,64.454285
01/10/2014,448.690002,467.98999,331,392.77002,26247600,56.110001
03/11/2014,393.22998,395.519989,344,346.589996,13857700,49.512856
01/12/2014,345,357.950012,315.540009,341.610016,12482600,48.80143
02/01/2015,344.059998,457.379974,316.850006,441.799988,21957000,63.114285
02/02/2015,439.899994,486.5,433.690002,474.909973,11641800,67.844284
02/03/2015,474,480.249969,410.01001,416.690002,15550600,59.527142
01/04/2015,417.5,576.130005,409.25,556.5,24715600,79.5
01/05/2015,558.98999,631.440002,552.26001,624.059998,14637100,89.151428
01/06/2015,621.859985,706.23999,615.609985,656.940002,22096600,93.848572
01/07/2015,663.640015,716.159973,97.050003,114.309998,19174000,114.309998
03/08/2015,114.599998,129.289993,85.5,115.029999,23174600,115.029999
01/09/2015,109.349998,111.239998,93.550003,103.260002,24496600,103.260002
01/10/2015,102.910004,115.830002,96.260002,108.379997,20995100,108.379997
02/11/2015,109.199997,126.599998,101.860001,123.330002,16692700,123.330002
01/12/2015,124.470001,133.270004,113.849998,114.379997,14911800,114.379997
04/01/2016,109,122.18,90.110001,91.839996,26549400,91.839996
01/02/2016,91.790001,97.480003,79.949997,93.410004,20043200,93.410004
01/03/2016,94.580002,104.910004,93.610001,102.230003,14568500,102.230003
