Date,Open,High,Low,Close,Volume,Adj Close
01/10/2007,41.2,42.9,37.3,37.45,2875400,34.81777
01/11/2007,37.3,37.45,32.25,35.19,3495900,32.71662
03/12/2007,35.3,42.19,34.85,41.7,2461300,38.76905
02/01/2008,42,42.4,35.53,39.07,3604200,36.32391
01/02/2008,39.75,47.01,39.35,42.71,3782000,39.70806
03/03/2008,43.04,45.43,41.67,44.77,3014400,41.62327
01/04/2008,44.9,48.01,44,45.8,3687100,42.58088
02/05/2008,46,49.5,45,48.53,2789700,45.60484
02/06/2008,48.5,49.39,42.52,46.96,3102800,44.12947
01/07/2008,46.7,47.75,42.75,46.15,2287200,43.3683
01/08/2008,45.93,49.45,44.89,45.57,2579300,42.82326
01/09/2008,45.57,49.23,38.11,41.58,3921500,39.07376
01/10/2008,41.5,42.47,25.2,32.97,5083500,30.98273
03/11/2008,32.77,37.87,31.9,36.97,2970300,34.74163
01/12/2008,36.7,41.98,35.81,41.37,2265000,38.87642
02/01/2009,41.49,44.39,38.3,40.17,2202300,37.74874
03/02/2009,41.05,42.2,34.09,35.19,3441700,33.06892
02/03/2009,34.5,37.99,29.86,35.86,3984700,33.69853
01/04/2009,35.86,42.71,34.75,39.05,3292600,36.92722
01/05/2009,39.05,44.7,37.52,43,3193300,40.66249
01/06/2009,42.88,46.82,39.54,42.47,2282700,40.16131
01/07/2009,42,51.21,40.84,50.9,2187300,48.13305
03/08/2009,51.05,52.63,46.88,48.5,2893400,45.86351
01/09/2009,48.52,51.59,46.81,51.39,3321000,48.59641
01/10/2009,51.2,63.55,50.01,56,4210200,53.17649
02/11/2009,56,60.37,56,58.77,3650800,55.80683
01/12/2009,59.17,64.33,58.9,62.76,2829600,59.59565
01/01/2010,62.76,64.48,53.6,55.14,5655200,52.35986
01/02/2010,55.14,55.57,52.9,54.86,3385900,52.09398
01/03/2010,55.89,60.15,54.5,59.03,3681600,56.05372
05/04/2010,59.41,59.98,56.14,58.39,3432600,55.82443
03/05/2010,57.76,58.58,52.72,56.49,3496900,54.00792
01/06/2010,54.61,59.9,54.34,56.01,2974500,53.549
01/07/2010,56.12,62.08,54.75,61.81,3386500,59.09416
02/08/2010,63.18,65.11,58.1,64.64,6261900,61.79981
01/09/2010,65.29,70,63.51,64.04,2985900,61.22618
01/10/2010,64.16,68.75,62.65,67.98,4743800,65.37832
01/11/2010,67.81,71.79,66.5,70.6,3615000,67.89804
01/12/2010,71.21,71.8,68.4,69.32,2341600,66.66703
03/01/2011,69.34,69.72,63.72,64.37,2568000,61.90648
01/02/2011,64.96,68.45,63.5,68.03,2911700,65.4264
02/03/2011,67.74,71.3,66.6,69.85,2790700,67.17675
04/04/2011,71.19,74,70.45,72.45,2464100,69.67724
02/05/2011,72.92,74.11,70.49,71.44,4639500,68.7059
01/06/2011,72.07,78.57,71.44,77.79,2238000,74.81287
01/07/2011,79.93,86.15,77.5,84.81,2416500,81.56421
01/08/2011,84.96,89.23,74.2,84.62,5285100,81.38148
01/09/2011,84.64,91.92,80,90,3305200,86.55558
03/10/2011,90.16,97.08,85.84,89.4,2717100,86.60514
01/11/2011,88,93.15,82.9,93.1,3400600,90.18947
01/12/2011,92.7,98.01,89.86,97.53,1863300,94.48098
02/01/2012,97.02,98.98,88.42,91.89,3165800,89.0173
01/02/2012,91.2,97.55,91.12,94.43,3731200,91.47789
01/03/2012,94.55,105.6,91.21,105.2,2630100,101.91119
02/04/2012,105.4,110,99.08,105.79,1648000,103.35637
01/05/2012,105.79,113.82,105.5,112.8,2436000,110.20511
01/06/2012,112.81,122.02,109.49,119.12,2154900,116.37972
02/07/2012,119.5,123,111.98,113.8,2044000,111.18211
01/08/2012,114.1,117,107.97,111.19,2386900,108.63215
03/09/2012,111.5,119.79,106,118.56,3052100,115.8326
01/10/2012,119.49,125.6,116.6,117.92,2122800,116.10948
01/11/2012,118.29,129,115.4,126.66,2323200,124.7153
03/12/2012,127.34,131.5,124.3,129.31,2162800,127.32461
01/01/2013,129.31,142.5,128.57001,137.28999,2294600,135.18208
01/02/2013,137.8,147.75,137.28999,142.91,2217200,140.71581
01/03/2013,143.00999,144.22,131.88,138.97,2284400,136.83629
01/04/2013,140.14999,153.21001,136.42,138.09,2699700,135.9698
02/05/2013,136.8,145.2,130,139.28,3519600,138.14191
03/06/2013,139.28999,139.67,120.1,134.31,4083200,133.21251
01/07/2013,133.64,135.35001,124.57,127.38,2723100,126.33914
01/08/2013,128.75,134.45,122.44,126.48,6514500,125.4465
02/09/2013,126,134.89999,126,127,3334000,125.96225
01/10/2013,129.10001,132,117.31,122.05,2840500,121.0527
01/11/2013,121.44,127.07,115.61,125.94,3348600,125.94
02/12/2013,126.3,129,120.1,126.4,3328300,126.4
01/01/2014,126.4,127.45,117.18,121.18,3116400,121.18
03/02/2014,121.18,122.15,111.87,113.49,2535100,113.49
03/03/2014,112.72,123.65,108.9,121.61,3545000,121.61
01/04/2014,122,125.22,117.76,119.39,2457600,119.39
01/05/2014,119.39,130.45,118.93,122.04,3152700,122.04
02/06/2014,122.11,127.8,121.35,121.59,3052400,121.59
01/07/2014,121.66,130,119.93,124.35,2432000,124.35
01/08/2014,124.84,128.33,122.8,126.93,2608900,126.93
01/09/2014,127.5,130.02,122.41,123.63,2668400,123.63
01/10/2014,124.17,130.13,116.2,129.52,2460800,129.52
03/11/2014,129.46001,135.75,127.04,132.75999,2182100,132.75999
01/12/2014,132.59,133,119.19,130.88,2133200,130.88
01/01/2015,130.88,132.11,121.38,126.9,1956800,126.9
